,movie_id,movie_title,movie_year,IMDB_rating,IMDB_votes,genres,IMDB_Avg_Rating,character_id,character_name,movie_id,movie_name,character_gender,position_in_credits
3120,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6304,DOORMAN,m422,lock COMMA stock and two smoking barrels,?,?
3121,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6305,EDDY,m422,lock COMMA stock and two smoking barrels,m,3
3122,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6306,GARY,m422,lock COMMA stock and two smoking barrels,?,?
3123,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6307,HATCHET,m422,lock COMMA stock and two smoking barrels,?,?
3124,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6308,J,m422,lock COMMA stock and two smoking barrels,?,?
3125,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6309,JD,m422,lock COMMA stock and two smoking barrels,?,?
3126,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6310,JOHN,m422,lock COMMA stock and two smoking barrels,?,?
3127,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6311,JOHN O'DRISCOLL,m422,lock COMMA stock and two smoking barrels,?,?
3128,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6312,LITTLE CHRIS,m422,lock COMMA stock and two smoking barrels,?,?
3129,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6313,NICK,m422,lock COMMA stock and two smoking barrels,?,?
3130,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6314,PAUL,m422,lock COMMA stock and two smoking barrels,?,?
3131,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6315,PLANK,m422,lock COMMA stock and two smoking barrels,?,?
3132,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6316,SAMOAN JO,m422,lock COMMA stock and two smoking barrels,?,?
3133,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6317,SOAP,m422,lock COMMA stock and two smoking barrels,m,2
3134,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6318,TOM,m422,lock COMMA stock and two smoking barrels,m,1
3135,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6319,TRAFFIC WARDEN,m422,lock COMMA stock and two smoking barrels,?,?
3136,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6320,WILLY,m422,lock COMMA stock and two smoking barrels,?,?
3137,m422,lockCOMMA stock and two smoking barrels,1998,8.2,129117,['crime'COMMA 'thriller'],6.350829092993176e-05,u6321,WINSTON,m422,lock COMMA stock and two smoking barrels,?,?
3138,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7804,ARTHUR,m528,sphere,?,?
3139,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7805,BARNES,m528,sphere,m,4
3140,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7806,BETH,m528,sphere,f,2
3141,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7807,EDMUNDS,m528,sphere,?,?
3142,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7808,FLETCHER,m528,sphere,?,?
3143,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7809,HARRY,m528,sphere,m,3
3144,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7810,NAVY SEAMAN,m528,sphere,?,?
3145,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7811,NORMAN,m528,sphere,m,1
3146,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7812,OFFICER,m528,sphere,?,?
3147,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7813,PILOT,m528,sphere,?,?
3148,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7814,TED,m528,sphere,m,5
3149,m528,sphere,1998,5.6,31924,['drama'COMMA 'horror'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],0.00017541661445934093,u7815,WIFE,m528,sphere,?,?
3150,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u378,BAILEY,m23,the avengers,?,?
3151,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u379,DR. DARLING,m23,the avengers,?,?
3152,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u380,EMMA,m23,the avengers,f,2
3153,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u381,FATHER,m23,the avengers,?,?
3154,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u382,INVISIBLE JONES,m23,the avengers,m,4
3155,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u383,MOTHER,m23,the avengers,m,5
3156,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u384,OLD LADY,m23,the avengers,?,?
3157,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u385,PORTER,m23,the avengers,?,?
3158,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u386,SIR AUGUST,m23,the avengers,?,?
3159,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u387,STEED,m23,the avengers,m,1
3160,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u388,VALENTINE,m23,the avengers,f,?
3161,m23,the avengers,1998,3.4,21519,['action'COMMA 'adventure'COMMA 'thriller'],0.0001579999070588782,u389,VOICE,m23,the avengers,?,?
3162,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7552,ALLEYN,m511,shakespeare in love,?,?
3163,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7553,BOATMAN,m511,shakespeare in love,?,?
3164,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7554,BURBAGE,m511,shakespeare in love,?,?
3165,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7555,DR. MOTH,m511,shakespeare in love,?,?
3166,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7556,FENNYMAN,m511,shakespeare in love,m,2
3167,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7557,HENSLOWE,m511,shakespeare in love,m,1
3168,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7558,MARLOWE,m511,shakespeare in love,?,?
3169,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7559,NOL AS BENVOLIO,m511,shakespeare in love,?,?
3170,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7560,NURSE,m511,shakespeare in love,?,?
3171,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7561,QUEEN,m511,shakespeare in love,?,?
3172,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7562,RALPH AS NURSE,m511,shakespeare in love,?,?
3173,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7563,ROSALINE,m511,shakespeare in love,?,?
3174,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7564,SAM,m511,shakespeare in love,?,?
3175,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7565,SAM AS JULIET,m511,shakespeare in love,?,?
3176,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7566,SIR ROBERT,m511,shakespeare in love,?,?
3177,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7567,TILNEY,m511,shakespeare in love,?,?
3178,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7568,URCHIN,m511,shakespeare in love,?,?
3179,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7569,VIOLA,m511,shakespeare in love,f,16
3180,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7570,VIOLA AS ROMEO,m511,shakespeare in love,?,?
3181,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7571,VIOLA AS THOMAS,m511,shakespeare in love,?,?
3182,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7572,WESSEX,m511,shakespeare in love,m,18
3183,m511,shakespeare in love,1998,7.4,78654,['comedy'COMMA 'drama'COMMA 'romance'],9.408294555903069e-05,u7573,WILL,m511,shakespeare in love,m,5
3184,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5655,AMY,m375,grosse pointe blank,?,?
3185,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5656,ARLENE,m375,grosse pointe blank,?,?
3186,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5657,BOB,m375,grosse pointe blank,?,?
3187,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5658,CLUB MEMBER #1,m375,grosse pointe blank,?,?
3188,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5659,CLUB MEMBER #2,m375,grosse pointe blank,?,?
3189,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5660,DAN,m375,grosse pointe blank,?,?
3190,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5661,DEBI,m375,grosse pointe blank,f,2
3191,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5662,DR. OATMAN,m375,grosse pointe blank,m,3
3192,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5663,DRIVER,m375,grosse pointe blank,?,?
3193,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5664,GROCER,m375,grosse pointe blank,m,4
3194,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5665,KEN,m375,grosse pointe blank,?,?
3195,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5666,LARDNER,m375,grosse pointe blank,m,6
3196,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5667,MARCELLA,m375,grosse pointe blank,f,5
3197,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5668,MARTIN,m375,grosse pointe blank,m,1
3198,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5669,MARY,m375,grosse pointe blank,f,18
3199,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5670,MCCULLERS,m375,grosse pointe blank,m,7
3200,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5671,MR. NEWBERRY,m375,grosse pointe blank,?,?
3201,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5672,PAUL,m375,grosse pointe blank,?,?
3202,m375,grosse pointe blank,1997,7.4,41877,['comedy'COMMA 'crime'COMMA 'romance'COMMA 'thriller'],0.00017670797812641785,u5673,SOUTHTEC GUARD,m375,grosse pointe blank,?,?
3203,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7828,ACE,m530,starship troopers,m,4
3204,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7829,C.O.,m530,starship troopers,?,?
3205,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7830,CARL,m530,starship troopers,m,5
3206,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7831,CARMEN,m530,starship troopers,f,3
3207,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7832,DELADIER,m530,starship troopers,?,?
3208,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7833,DIZZY,m530,starship troopers,f,2
3209,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7834,FATHER,m530,starship troopers,?,?
3210,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7835,GILLESPIE,m530,starship troopers,?,?
3211,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7836,INTELLIGENCE OFFICER,m530,starship troopers,?,?
3212,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7837,JOHNNY,m530,starship troopers,m,1
3213,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7838,MOTHER,m530,starship troopers,?,?
3214,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7839,PSYCH OFFICER,m530,starship troopers,?,?
3215,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7840,RASCZAK,m530,starship troopers,m,9
3216,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7841,RODGER YOUNG,m530,starship troopers,?,?
3217,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7842,SUGAR WATKINS,m530,starship troopers,?,?
3218,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7843,ZANDER,m530,starship troopers,m,8
3219,m530,starship troopers,1997,7.1,84874,['action'COMMA 'adventure'COMMA 'sci-fi'COMMA 'thriller'],8.365341565143624e-05,u7844,ZIM,m530,starship troopers,?,?
3220,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u360,ALOTTA,m22,austin powers: international man of mystery,f,7
3221,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u361,ANDY WARHOL,m22,austin powers: international man of mystery,?,?
3222,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u362,AUSTIN,m22,austin powers: international man of mystery,m,1
3223,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u363,BASIL EXPOSITION,m22,austin powers: international man of mystery,m,3
3224,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u364,CLERK,m22,austin powers: international man of mystery,?,?
3225,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u365,COMMANDER GILMOUR,m22,austin powers: international man of mystery,?,?
3226,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u366,DESTRUCTACON,m22,austin powers: international man of mystery,?,?
3227,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u367,DR. EVIL,m22,austin powers: international man of mystery,m,1
3228,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u368,FRAU FARBISSINA,m22,austin powers: international man of mystery,?,?
3229,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u369,GUARD,m22,austin powers: international man of mystery,?,?
3230,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u370,MICK JAGGER,m22,austin powers: international man of mystery,?,?
3231,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u371,MRS. KENSINGTON,m22,austin powers: international man of mystery,?,?
3232,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u372,MUSTAFA,m22,austin powers: international man of mystery,?,?
3233,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u373,NUMBER TWO,m22,austin powers: international man of mystery,?,?
3234,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u374,RADAR OPERATOR,m22,austin powers: international man of mystery,?,?
3235,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u375,SCOTT EVIL,m22,austin powers: international man of mystery,m,6
3236,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u376,THERAPIST,m22,austin powers: international man of mystery,?,?
3237,m22,austin powers: international man of mystery,1997,7.1,75240,['action'COMMA 'adventure'COMMA 'comedy'COMMA 'crime'],9.436469962785751e-05,u377,VANESSA,m22,austin powers: international man of mystery,f,2
3238,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5604,ALL,m373,good will hunting,?,?
3239,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5605,BILLY,m373,good will hunting,?,?
3240,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5606,CHUCKIE,m373,good will hunting,m,3
3241,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5607,CLARK,m373,good will hunting,?,?
3242,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5608,DYTRESS,m373,good will hunting,?,?
3243,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5609,EXECUTIVE,m373,good will hunting,?,?
3244,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5610,HYPNOTIST,m373,good will hunting,?,?
3245,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5611,LAMBEAU,m373,good will hunting,m,4
3246,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5612,MORGAN,m373,good will hunting,m,6
3247,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5613,PEKEC,m373,good will hunting,?,?
3248,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5614,PSYCHOLOGIST,m373,good will hunting,m,29
3249,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5615,SEAN,m373,good will hunting,m,1
3250,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5616,SKYLAR,m373,good will hunting,f,5
3251,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5617,STUDENT,m373,good will hunting,?,?
3252,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5618,TERRY,m373,good will hunting,?,?
3253,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5619,TIMMY,m373,good will hunting,?,?
3254,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5620,TOM,m373,good will hunting,?,?
3255,m373,good will hunting,1997,8.1,154419,['drama'],5.2454684980475196e-05,u5621,WILL,m373,good will hunting,m,2
3256,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4589,COP,m303,conspiracy theory,?,?
3257,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4590,CYNIC,m303,conspiracy theory,?,?
3258,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4591,FLIP,m303,conspiracy theory,?,?
3259,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4592,JERRY,m303,conspiracy theory,m,1
3260,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4593,JONAS,m303,conspiracy theory,m,3
3261,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4594,LAWYER,m303,conspiracy theory,?,?
3262,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4595,LIZA,m303,conspiracy theory,F,?
3263,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4596,LOWRY,m303,conspiracy theory,m,4
3264,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4597,OPERATOR,m303,conspiracy theory,?,?
3265,m303,conspiracy theory,1997,6.5,36045,['action'COMMA 'crime'COMMA 'mystery'COMMA 'romance'COMMA 'thriller'],0.00018033014287695934,u4598,WILSON,m303,conspiracy theory,?,?
3266,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8159,BAILEY,m554,the relic,?,?
3267,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8160,BEAUREGARD,m554,the relic,?,?
3268,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8161,CUTHBERT,m554,the relic,?,?
3269,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8162,D'AGOSTA,m554,the relic,m,2
3270,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8163,DR. ZIEWZIC,m554,the relic,?,?
3271,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8164,FROCK,m554,the relic,m,4
3272,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8165,HENRY,m554,the relic,?,?
3273,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8166,IPPOLITO,m554,the relic,?,?
3274,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8167,JONATHAN,m554,the relic,?,?
3275,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8168,KAWAKITA,m554,the relic,?,?
3276,m554,the relic,1997,5.4,10340,['horror'COMMA 'mystery'COMMA 'thriller'],0.0005222437137330755,u8169,LARRY,m554,the relic,?,?
